Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term(months),Default_Status(Yes/No)
CUST03780,69,30600,110903,317,60,Yes
CUST03781,37,81941,488679,697,360,Yes
CUST03782,54,170431,173157,412,120,Yes
CUST03783,28,75063,462182,395,12,Yes
CUST03784,67,59115,342070,471,240,Yes
CUST03785,65,111291,353131,324,24,Yes
CUST03786,37,72124,255593,583,360,Yes
CUST03787,65,154055,106109,358,240,No
CUST03788,18,171138,222885,781,24,No
CUST03789,55,151036,53721,417,36,Yes
CUST03790,58,59565,388650,455,24,Yes
CUST03791,31,61262,66907,771,84,No
CUST03792,60,56604,33051,417,240,No
CUST03793,61,43392,65782,415,84,Yes
CUST03794,26,67371,26942,423,240,No
CUST03795,46,55648,384059,651,360,No
CUST03796,51,134723,493847,554,48,Yes
CUST03797,57,76122,24410,600,240,No
CUST03798,42,108424,114262,849,12,No
CUST03799,47,190557,464733,608,180,No
CUST03800,66,93936,97346,402,24,Yes
CUST03801,68,166377,363110,704,360,No
CUST03802,39,22291,307215,634,36,Yes
CUST03803,27,176322,155320,684,36,Yes
CUST03804,70,175032,106530,675,72,No
CUST03805,68,37306,429916,301,48,Yes
CUST03806,63,194837,303251,653,36,No
CUST03807,55,150169,436747,317,24,Yes
CUST03808,32,138943,67206,445,60,Yes
CUST03809,40,164099,176252,675,84,No
CUST03810,26,75577,448727,327,60,Yes
CUST03811,22,60939,18445,444,120,No
CUST03812,45,52273,194699,465,120,Yes
CUST03813,32,166152,264447,584,12,Yes
CUST03814,57,36126,237319,387,84,Yes
CUST03815,45,174877,16733,722,48,No
CUST03816,36,159210,345836,409,72,Yes
CUST03817,38,88435,458013,462,360,Yes
CUST03818,58,188307,8972,527,60,Yes
CUST03819,21,52687,13839,671,84,No
CUST03820,54,187729,241702,677,84,No
CUST03821,37,183291,39017,679,120,No
CUST03822,67,111234,200019,591,84,No
CUST03823,33,85871,256433,408,36,Yes
CUST03824,69,85824,247087,744,12,No
CUST03825,53,35570,408259,421,180,Yes
CUST03826,25,30152,113642,327,84,Yes
CUST03827,53,80254,57626,760,84,No
CUST03828,23,148184,89868,733,180,Yes
CUST03829,18,155489,56080,675,120,No
CUST03830,55,27990,460308,410,72,Yes
CUST03831,63,35938,247984,386,48,Yes
CUST03832,50,31128,219217,763,24,Yes
CUST03833,33,34125,247192,534,72,Yes
CUST03834,23,32530,431244,594,72,Yes
CUST03835,51,92233,262967,607,48,No
CUST03836,29,49938,374132,501,12,Yes
CUST03837,19,168145,233115,486,72,No
CUST03838,51,197305,191297,757,84,No
CUST03839,56,86521,265138,330,48,Yes
CUST03840,25,167130,7866,641,48,No
CUST03841,69,72524,323223,712,36,No
CUST03842,46,86642,444526,747,84,Yes
CUST03843,27,40691,190196,365,180,Yes
CUST03844,33,56234,371727,786,12,Yes
CUST03845,35,125639,222476,735,24,No
CUST03846,39,184321,313970,325,24,No
CUST03847,21,137160,313550,797,360,No
CUST03848,34,29791,15301,568,240,Yes
CUST03849,33,162574,407796,369,240,Yes
CUST03850,66,185432,370134,576,240,Yes
CUST03851,33,195036,376053,367,72,No
CUST03852,20,86983,325108,813,12,No
CUST03853,37,189498,440227,808,84,No
CUST03854,51,149190,339957,529,360,Yes
CUST03855,22,72078,247875,749,360,Yes
CUST03856,44,120197,321138,599,24,Yes
CUST03857,44,120140,57206,452,48,Yes
CUST03858,21,147145,256601,572,48,Yes
CUST03859,29,104494,234058,487,48,Yes
CUST03860,65,155105,356132,596,240,Yes
CUST03861,54,49868,325102,756,12,Yes
CUST03862,70,89235,91582,741,360,No
CUST03863,31,142491,31728,827,120,No
CUST03864,52,64965,60412,391,84,Yes
CUST03865,28,193213,353839,328,360,No
CUST03866,58,88024,54848,385,48,Yes
CUST03867,62,181273,304663,825,240,No
CUST03868,67,173278,240185,450,24,Yes
CUST03869,46,25875,388231,850,180,Yes
CUST03870,58,174048,156921,820,12,No
CUST03871,22,163292,491578,708,60,Yes
CUST03872,26,62130,402322,423,120,Yes
CUST03873,40,156825,274035,538,240,No
CUST03874,50,117989,234463,311,180,Yes
CUST03875,69,26735,141053,347,84,Yes
CUST03876,48,103938,253132,395,36,Yes
CUST03877,30,119680,300399,387,60,Yes
CUST03878,56,125704,52974,386,36,No
CUST03879,49,196774,433417,576,36,Yes
CUST03880,56,195744,227022,816,36,No
CUST03881,66,122787,308350,788,360,No
CUST03882,35,31307,313722,663,48,Yes
CUST03883,63,50910,140607,390,240,Yes
CUST03884,45,49489,190917,737,12,Yes
CUST03885,53,188382,135081,481,120,Yes
CUST03886,69,165021,297651,529,72,No
CUST03887,40,48051,413436,771,240,No
CUST03888,69,192656,356287,707,36,No
CUST03889,20,178530,490609,731,360,No
CUST03890,57,118648,206185,554,60,No
CUST03891,45,26716,144274,763,180,Yes
CUST03892,37,59764,38952,754,12,No
CUST03893,39,46793,207341,445,36,Yes
CUST03894,40,172042,403484,548,360,Yes
CUST03895,44,92146,289488,428,12,Yes
CUST03896,50,170436,418843,527,60,Yes
CUST03897,52,124891,284290,813,48,No
CUST03898,45,56034,140545,704,120,No
CUST03899,66,158204,238399,369,84,Yes
CUST03900,22,43378,162233,375,48,Yes
CUST03901,25,173746,474793,554,72,Yes
CUST03902,60,177205,340595,467,48,No
CUST03903,24,80987,116853,786,84,No
CUST03904,39,68910,135351,344,60,Yes
CUST03905,50,44745,215034,640,12,No
CUST03906,41,92985,398465,609,120,Yes
CUST03907,25,181554,56045,739,72,No
CUST03908,30,95799,148445,328,240,Yes
CUST03909,22,143219,401154,795,24,No
CUST03910,26,87814,316713,342,180,Yes
CUST03911,52,20747,459190,710,120,Yes
CUST03912,53,58131,55802,578,24,Yes
CUST03913,44,155521,449486,407,48,Yes
CUST03914,38,183197,101840,703,360,No
CUST03915,34,163108,226346,554,240,Yes
CUST03916,57,164061,235868,619,180,No
CUST03917,37,43670,176613,648,240,Yes
CUST03918,38,192990,30847,413,24,No
CUST03919,64,177052,361265,484,12,Yes
CUST03920,61,145241,194433,552,84,No
CUST03921,20,112080,64448,372,120,Yes
CUST03922,61,36218,124049,850,180,Yes
CUST03923,69,123516,113601,731,72,No
CUST03924,63,189769,70936,402,180,No
CUST03925,38,117619,319307,357,84,Yes
CUST03926,49,22012,30769,325,240,Yes
CUST03927,59,190741,305102,608,36,No
CUST03928,55,85593,98809,348,60,No
CUST03929,42,198889,458605,580,180,Yes
CUST03930,57,134008,231146,809,84,Yes
CUST03931,68,134243,142432,465,12,No
CUST03932,37,102509,227083,672,120,No
CUST03933,39,160907,472907,329,240,Yes
CUST03934,46,100877,407656,626,48,Yes
CUST03935,50,179543,20147,735,36,No
CUST03936,68,116869,140312,714,84,No
CUST03937,58,68319,408924,728,72,No
CUST03938,21,48416,212875,642,240,No
CUST03939,32,34076,9800,735,36,No
CUST03940,25,65851,84773,601,36,No
CUST03941,69,138469,229490,789,360,No
CUST03942,43,55215,405455,623,240,Yes
CUST03943,19,47172,46452,481,60,No
CUST03944,24,44195,200302,815,60,No
CUST03945,51,187619,208552,361,12,No
CUST03946,52,23935,61805,785,240,No
CUST03947,43,146143,377751,806,180,No
CUST03948,23,65321,307954,666,120,No
CUST03949,18,91616,238892,438,84,Yes
CUST03950,68,88975,452082,468,360,Yes
CUST03951,69,131408,44919,450,24,No
CUST03952,21,73448,282223,557,48,Yes
CUST03953,65,145494,184385,533,84,Yes
CUST03954,55,121153,459242,845,12,Yes
CUST03955,40,186607,93501,677,60,No
CUST03956,29,101202,72065,426,360,No
CUST03957,66,80964,268959,632,60,Yes
CUST03958,66,90347,29719,332,360,No
CUST03959,34,100085,347266,676,60,No
CUST03960,39,58179,461062,501,24,Yes
CUST03961,25,56685,106475,457,120,Yes
CUST03962,52,181160,406263,803,360,No
CUST03963,64,42247,241322,748,84,No
CUST03964,33,194194,158862,470,120,Yes
CUST03965,30,165513,287536,688,360,No
CUST03966,22,144448,190404,312,360,No
CUST03967,69,37634,323106,696,48,Yes
CUST03968,70,30932,138656,636,360,Yes
CUST03969,30,28703,207696,535,72,Yes
CUST03970,64,162952,268738,448,60,No
CUST03971,32,106775,449475,535,60,Yes
CUST03972,18,29375,454754,406,180,Yes
CUST03973,22,123897,235970,785,180,No
CUST03974,22,131407,186057,476,60,Yes
CUST03975,60,114231,142181,568,84,Yes
CUST03976,52,75119,434627,847,72,No
CUST03977,48,178011,329817,522,120,No
CUST03978,53,48089,13162,628,48,No
CUST03979,25,58557,286349,767,180,No
CUST03980,34,161260,390530,695,240,No
CUST03981,45,173701,281663,826,36,No
CUST03982,66,176985,36940,613,72,No
CUST03983,62,54824,444096,790,24,Yes
CUST03984,46,198526,77105,559,84,Yes
CUST03985,69,43472,456856,690,60,Yes
CUST03986,26,73407,441019,531,240,Yes
CUST03987,46,62659,278397,541,48,Yes
CUST03988,54,47054,84140,415,360,No
CUST03989,49,27886,210466,460,240,Yes
CUST03990,31,65194,276099,827,12,No
CUST03991,53,75598,92966,449,24,Yes
CUST03992,25,23906,102053,535,36,Yes
CUST03993,18,24267,38046,834,84,No
CUST03994,42,50045,28755,330,180,No
CUST03995,56,196022,459995,792,84,No
CUST03996,53,41918,433778,602,48,Yes
CUST03997,68,44363,156395,363,48,Yes
CUST03998,53,95854,491830,626,360,Yes
CUST03999,23,174568,272562,348,120,Yes
CUST04000,68,164266,341338,441,48,Yes
CUST04001,38,101089,219259,623,360,No
CUST04002,20,20956,109100,317,120,Yes
CUST04003,66,125978,485247,486,12,Yes
CUST04004,41,93124,499643,637,240,Yes
CUST04005,22,106876,15247,347,84,Yes
CUST04006,60,122218,226292,575,24,Yes
CUST04007,59,123019,485321,679,60,No
CUST04008,63,43670,374140,530,60,Yes
CUST04009,18,137183,288982,631,24,No
CUST04010,70,175053,145962,780,12,No
CUST04011,18,116281,410277,499,84,Yes
CUST04012,44,163716,111064,601,180,No
CUST04013,52,168758,301013,714,36,No
CUST04014,47,24043,281800,539,180,Yes
CUST04015,45,166284,296200,832,360,No
CUST04016,48,158710,362631,796,240,Yes
CUST04017,19,117254,425925,739,36,Yes
CUST04018,22,169251,243273,686,12,No
CUST04019,33,53162,16679,389,36,Yes
CUST04020,62,113980,243316,834,240,No
CUST04021,29,119651,12703,609,24,No
CUST04022,18,169851,198223,442,24,No
CUST04023,41,107979,272647,621,24,No
CUST04024,47,96228,375182,392,360,Yes
CUST04025,65,56167,260998,603,84,No
CUST04026,68,39563,55631,448,60,Yes
CUST04027,23,179528,378696,712,36,No
CUST04028,29,62655,78879,788,72,No
CUST04029,22,137775,32994,570,72,Yes
CUST04030,26,47586,436650,654,360,Yes
CUST04031,49,31893,172227,745,180,Yes
CUST04032,26,20756,447982,444,36,Yes
CUST04033,41,150271,440423,300,240,Yes
CUST04034,19,33049,38223,708,48,No
CUST04035,39,127481,149236,354,120,Yes
CUST04036,70,55654,150985,781,36,No
CUST04037,53,180176,177018,586,12,Yes
CUST04038,49,156359,346809,829,36,No
CUST04039,34,138652,131023,392,36,No
CUST04040,22,122101,498668,682,12,Yes
CUST04041,21,112125,499388,360,24,Yes
CUST04042,25,170565,199931,301,240,Yes
CUST04043,47,48628,432966,388,72,Yes
CUST04044,29,132041,47399,344,72,Yes
CUST04045,70,135497,32913,439,48,Yes
CUST04046,47,38580,429496,740,240,Yes
CUST04047,38,198385,12710,304,120,Yes
CUST04048,62,191349,50415,816,240,No
CUST04049,53,105781,371543,600,48,No
CUST04050,27,168763,278627,779,84,No
CUST04051,54,75925,458616,722,72,Yes
CUST04052,34,93145,252577,418,84,Yes
CUST04053,64,43092,332368,827,36,No
CUST04054,30,101488,430164,384,48,Yes
CUST04055,67,38539,23623,564,72,Yes
CUST04056,20,60299,189441,712,48,No
CUST04057,22,142754,472875,603,48,No
CUST04058,68,114356,234559,562,180,Yes
CUST04059,66,83427,181892,455,84,Yes
CUST04060,51,35853,217667,579,180,Yes
CUST04061,45,30202,395768,739,120,Yes
CUST04062,30,174215,292285,524,60,No
CUST04063,52,151958,107357,610,36,No
CUST04064,32,120302,487941,605,84,No
CUST04065,52,32434,178459,642,12,Yes
CUST04066,46,136479,491021,583,12,Yes
CUST04067,43,114399,240397,643,72,No
CUST04068,43,61800,112998,487,12,No
CUST04069,52,107374,478072,632,24,Yes
CUST04070,58,101126,388055,328,360,Yes
CUST04071,56,46664,471345,539,24,Yes
CUST04072,23,46245,247587,819,84,Yes
CUST04073,61,25006,79618,636,60,Yes
CUST04074,63,136702,362552,698,12,No
CUST04075,29,64090,337317,324,84,Yes
CUST04076,63,182786,199484,539,72,No
CUST04077,35,41799,362872,481,12,Yes
CUST04078,23,194813,75901,486,120,No
CUST04079,68,168344,192351,360,12,Yes
CUST04080,44,33310,46387,627,24,No
CUST04081,64,67996,480270,655,360,No
CUST04082,55,88060,235767,647,12,No
CUST04083,20,149056,57372,753,48,No
CUST04084,47,175965,293748,350,72,No
CUST04085,55,196703,196971,328,48,No
CUST04086,22,32620,10097,702,60,No
CUST04087,57,76683,164416,312,48,Yes
CUST04088,62,171775,67137,303,60,Yes
CUST04089,20,76233,229609,346,180,Yes
CUST04090,57,94504,38769,373,180,Yes
CUST04091,57,44587,121067,644,240,No
CUST04092,29,162984,193310,654,48,No
CUST04093,61,168657,183503,450,12,Yes
CUST04094,22,28718,36103,717,120,No
CUST04095,54,23420,342707,319,84,Yes
CUST04096,54,132321,499353,360,24,Yes
CUST04097,52,121412,380982,749,120,Yes
CUST04098,67,83343,256124,812,60,No
CUST04099,26,77096,352189,498,240,Yes
CUST04100,36,100414,309639,683,48,Yes
CUST04101,43,148654,245373,686,36,No
CUST04102,18,77138,89242,656,12,Yes
CUST04103,31,119479,169156,561,36,No
CUST04104,29,94938,60452,770,180,No
CUST04105,55,36029,334114,491,360,Yes
CUST04106,54,59177,119732,526,60,Yes
CUST04107,39,44968,41565,315,12,No
CUST04108,59,130560,444841,347,72,Yes
CUST04109,33,21472,339079,723,180,Yes
CUST04110,34,83694,12310,455,24,Yes
CUST04111,43,136410,120314,439,240,No
CUST04112,36,197822,180380,767,72,No
CUST04113,54,165878,419163,761,72,No
CUST04114,29,42997,94649,733,60,No
CUST04115,20,80540,447060,546,84,Yes
CUST04116,60,66971,423035,308,36,Yes
CUST04117,47,117004,190452,833,36,Yes
CUST04118,47,141468,471578,325,240,Yes
CUST04119,26,20287,480702,755,24,Yes
CUST04120,23,110243,446373,465,48,Yes
CUST04121,63,164370,8208,485,48,Yes
CUST04122,28,45945,344232,475,24,Yes
CUST04123,40,157476,416920,427,180,Yes
CUST04124,54,148144,383949,304,360,Yes
CUST04125,41,168253,54525,744,24,No
CUST04126,50,134433,115853,848,72,No
CUST04127,53,41378,387903,620,240,No
CUST04128,62,143324,92807,396,84,No
CUST04129,20,33197,398432,647,48,Yes
CUST04130,48,160241,406388,521,24,Yes
CUST04131,53,118418,324111,458,180,Yes
CUST04132,55,145722,476447,476,180,Yes
CUST04133,35,106952,467457,618,12,No
CUST04134,50,56202,93144,788,36,Yes
CUST04135,29,164493,117067,601,180,No
CUST04136,32,55460,352333,459,12,Yes
CUST04137,34,43247,150450,585,120,Yes
CUST04138,35,191660,115846,434,180,No
CUST04139,22,130483,193692,500,12,No
CUST04140,65,184443,390239,313,36,Yes
CUST04141,20,186210,113977,351,60,No
CUST04142,62,59129,119828,434,36,Yes
CUST04143,63,135056,266109,667,36,No
CUST04144,24,83884,200523,498,12,Yes
CUST04145,67,54247,268894,395,84,Yes
CUST04146,39,32329,218468,559,84,Yes
CUST04147,30,20756,362659,358,72,Yes
CUST04148,63,175941,126010,750,120,No
CUST04149,43,173239,55307,850,48,No
CUST04150,22,199250,17015,465,240,Yes
CUST04151,61,199775,394177,375,120,Yes
CUST04152,56,30715,456202,462,240,Yes
CUST04153,65,159168,119383,422,12,Yes
CUST04154,65,161875,435533,582,24,Yes
CUST04155,57,121475,210459,466,36,No
CUST04156,69,73221,497246,421,84,Yes
CUST04157,49,23667,267714,357,72,Yes
CUST04158,43,166061,468889,677,84,No
CUST04159,43,140718,399863,341,84,Yes
CUST04160,32,123285,492515,456,24,Yes
CUST04161,54,154255,426622,703,72,No
CUST04162,37,172361,155439,560,60,No
CUST04163,46,133111,210267,501,360,Yes
CUST04164,67,69431,381061,530,240,Yes
CUST04165,44,110122,9475,609,360,No
CUST04166,28,138912,104495,432,36,Yes
CUST04167,45,50794,51378,602,36,No
CUST04168,68,127724,353895,440,72,Yes
CUST04169,59,165438,369603,628,60,No
CUST04170,24,198042,274844,825,360,No
CUST04171,20,159932,390326,804,240,No
CUST04172,57,45712,392923,717,36,No
CUST04173,64,101562,480759,386,360,Yes
CUST04174,56,169656,362930,689,60,No
CUST04175,53,108823,427050,545,36,Yes
CUST04176,64,93854,246661,491,72,Yes
CUST04177,60,35100,196192,844,48,Yes
CUST04178,32,84362,141703,507,12,No
CUST04179,33,40328,46253,674,360,No
CUST04180,43,27337,201011,573,72,Yes
CUST04181,47,122342,485319,575,120,Yes
CUST04182,39,138890,215436,574,360,Yes
CUST04183,30,114500,130791,747,72,No
CUST04184,35,123029,207720,814,84,No
CUST04185,22,132959,114377,587,36,Yes
CUST04186,39,94855,198954,322,180,Yes
CUST04187,62,22076,305252,640,240,Yes
CUST04188,37,153181,50895,649,36,No
CUST04189,56,57380,174395,680,240,Yes
CUST04190,37,137095,100275,415,48,Yes
CUST04191,35,55837,130618,676,240,No
CUST04192,35,67603,206749,425,60,Yes
CUST04193,21,195032,143816,500,48,No
CUST04194,28,128909,433122,419,60,Yes
CUST04195,67,103030,469587,616,48,No
CUST04196,21,138700,302046,722,48,No
CUST04197,47,79245,59656,318,12,No
CUST04198,61,51976,264880,843,72,No
CUST04199,27,51522,46628,677,180,No
CUST04200,53,93623,171899,460,48,Yes
CUST04201,60,93232,392514,480,84,Yes
CUST04202,50,140757,141189,573,360,No
CUST04203,61,150562,30485,415,120,Yes
CUST04204,28,189896,494558,325,180,Yes
CUST04205,44,109505,463915,451,48,Yes
CUST04206,46,141320,242484,435,240,Yes
CUST04207,61,104912,218247,492,48,Yes
CUST04208,47,20892,63445,585,12,Yes
CUST04209,59,32226,489966,665,36,Yes
CUST04210,70,135167,493861,849,24,Yes
CUST04211,41,105323,345303,831,360,No
CUST04212,20,26636,487751,455,120,Yes
CUST04213,61,66709,387461,431,24,Yes
CUST04214,37,68839,172661,774,360,No
CUST04215,30,51435,228043,327,240,Yes
CUST04216,37,79430,305765,426,48,Yes
CUST04217,66,124332,282393,388,120,Yes
CUST04218,28,29196,109049,424,48,Yes
CUST04219,42,183167,186331,659,36,No
CUST04220,43,66140,480258,327,240,Yes
CUST04221,59,68886,306787,796,48,Yes
CUST04222,64,117918,327631,660,360,No
CUST04223,33,58891,93592,454,360,No
CUST04224,70,136049,123929,494,180,No
CUST04225,29,20373,155643,672,120,Yes
CUST04226,62,78211,414919,662,48,Yes
CUST04227,45,131888,50669,819,72,No
CUST04228,48,124096,53044,350,180,No
CUST04229,20,154073,103271,698,240,No
CUST04230,25,152557,428061,462,48,Yes
CUST04231,42,30112,56731,314,120,Yes
CUST04232,25,60886,212841,402,72,Yes
CUST04233,59,165128,121528,487,24,No
CUST04234,49,194645,421156,745,60,No
CUST04235,34,125522,255859,505,72,Yes
CUST04236,46,88853,73694,448,48,No
CUST04237,31,60046,79257,465,180,Yes
CUST04238,24,179233,158111,559,36,Yes
CUST04239,60,168392,85888,488,36,No
CUST04240,40,126175,34968,686,36,No
CUST04241,57,108482,115658,680,360,Yes
CUST04242,42,83502,441792,790,48,Yes
CUST04243,59,50078,283697,356,60,Yes
CUST04244,43,199221,420751,803,60,No
CUST04245,33,21654,259576,622,48,Yes
CUST04246,53,99925,409839,424,360,Yes
CUST04247,53,104923,82855,313,360,Yes
CUST04248,67,121021,96496,710,360,Yes
CUST04249,68,95189,353111,708,48,No
CUST04250,64,144132,349379,674,84,Yes
CUST04251,64,92574,419582,787,12,Yes
CUST04252,34,169075,43126,478,360,No
CUST04253,41,42669,229457,574,24,Yes
CUST04254,22,168432,406828,650,72,No
CUST04255,19,169310,494341,393,240,Yes
CUST04256,64,118559,315601,516,240,Yes
CUST04257,38,138190,291849,808,72,No
CUST04258,21,145084,426227,300,36,Yes
CUST04259,19,86485,93461,745,36,No
CUST04260,22,183250,459493,808,24,No
CUST04261,60,43541,83470,614,24,No
CUST04262,54,83871,399210,740,240,Yes
CUST04263,52,168512,344353,764,84,Yes
CUST04264,51,144404,118046,375,36,Yes
CUST04265,48,80640,46892,489,36,Yes
CUST04266,42,196934,405891,328,120,Yes
CUST04267,39,171198,283091,847,240,No
CUST04268,52,130193,189767,542,360,No
CUST04269,58,199552,304717,616,48,No
CUST04270,23,185141,408682,691,72,No
CUST04271,19,154347,357381,642,36,No
CUST04272,27,31974,88120,423,240,Yes
CUST04273,22,112267,446536,324,72,Yes
CUST04274,49,119126,147757,589,240,No
CUST04275,69,94473,256625,307,12,Yes
CUST04276,18,56773,225654,775,84,Yes
CUST04277,52,194425,404777,745,120,No
CUST04278,54,137394,315947,760,60,No
CUST04279,23,130045,432932,506,84,Yes
CUST04280,40,131838,367087,334,60,Yes
CUST04281,39,28657,17086,716,48,No
CUST04282,62,77826,251551,503,12,Yes
CUST04283,55,121219,147815,736,240,No
CUST04284,47,135704,46459,412,360,No
CUST04285,40,56006,303482,689,48,Yes
CUST04286,21,117245,316198,777,12,No
CUST04287,40,48867,89678,841,36,No
CUST04288,61,74098,228643,606,48,No
CUST04289,38,180977,157033,837,240,No
CUST04290,54,107922,325719,702,72,No
CUST04291,44,192348,232868,553,60,No
CUST04292,66,88609,463573,599,48,Yes
CUST04293,37,87475,416862,374,60,Yes
CUST04294,57,51801,212367,550,240,Yes
CUST04295,33,87758,149592,761,60,No
CUST04296,35,127457,143304,317,180,No
CUST04297,60,167156,94830,449,48,Yes
CUST04298,39,151204,225268,431,240,No
CUST04299,64,77285,306790,845,360,No
CUST04300,51,172734,454909,576,24,Yes
CUST04301,33,61338,59322,308,240,Yes
CUST04302,21,65439,65368,790,12,No
CUST04303,37,155940,187319,497,60,No
CUST04304,68,128212,199271,644,120,No
CUST04305,26,52941,24551,550,12,Yes
CUST04306,35,168553,231931,611,84,No
CUST04307,27,180153,122150,355,12,Yes
CUST04308,65,113263,60908,439,24,Yes
CUST04309,47,107377,455086,702,72,No
CUST04310,56,122657,104779,638,240,No
CUST04311,61,143562,6214,740,24,No
CUST04312,57,77252,41062,567,72,No
CUST04313,30,87993,369780,635,84,Yes
CUST04314,23,38999,121823,679,12,Yes
CUST04315,31,97758,471746,487,48,Yes
CUST04316,44,61306,494049,438,12,Yes
CUST04317,33,71092,167543,768,60,No
CUST04318,44,74502,348945,410,12,Yes
CUST04319,37,80814,352752,761,240,Yes
CUST04320,65,196894,424952,705,180,No
CUST04321,20,164747,419958,621,36,No
CUST04322,35,119989,399926,351,36,Yes
CUST04323,69,191394,52013,798,120,No
CUST04324,22,142110,143147,492,12,Yes
CUST04325,38,35321,86351,533,180,Yes
CUST04326,68,116105,29605,467,36,No
CUST04327,57,93487,226314,700,72,No
CUST04328,66,108283,387642,463,48,Yes
CUST04329,30,54990,277794,456,240,Yes
CUST04330,68,81282,9885,439,12,Yes
CUST04331,43,170370,61521,520,48,No
CUST04332,32,25758,120060,502,60,Yes
CUST04333,44,142800,236196,369,24,No
CUST04334,45,139614,196470,310,120,No
CUST04335,27,145406,324643,655,72,No
CUST04336,65,34854,95995,584,360,Yes
CUST04337,41,75209,34386,380,36,No
CUST04338,65,172494,296571,564,120,Yes
CUST04339,19,76828,147005,434,12,Yes
CUST04340,36,140180,40704,316,24,Yes
CUST04341,28,62836,352035,435,60,Yes
CUST04342,21,117858,35665,749,84,No
CUST04343,34,193160,467997,773,24,No
CUST04344,48,188347,338479,807,72,No
CUST04345,44,47753,331263,487,60,Yes
CUST04346,21,121270,193618,532,180,No
CUST04347,46,60392,418463,780,360,Yes
CUST04348,50,36800,99308,459,72,Yes
CUST04349,56,30512,425827,651,84,Yes
CUST04350,43,159926,152716,560,180,No
CUST04351,27,84855,259524,555,360,Yes
CUST04352,30,138323,305628,378,36,Yes
CUST04353,24,54076,49321,388,12,Yes
CUST04354,47,154614,27001,541,72,No
CUST04355,53,129033,428279,351,360,Yes
CUST04356,22,139122,453296,350,120,Yes
CUST04357,36,29451,423349,530,240,Yes
CUST04358,27,112411,59299,557,72,Yes
CUST04359,38,48676,263993,404,36,Yes
CUST04360,29,57251,479646,804,84,No
CUST04361,33,77753,297320,765,36,Yes
CUST04362,41,95828,83461,447,24,Yes
CUST04363,42,198029,173035,566,240,No
CUST04364,42,70425,481458,499,12,Yes
CUST04365,62,161447,433057,500,48,Yes
CUST04366,36,97182,163356,753,12,No
CUST04367,51,150834,271639,638,12,No
CUST04368,19,63570,10412,683,240,No
CUST04369,67,153034,363798,657,24,No
CUST04370,38,69667,418150,758,120,Yes
CUST04371,62,67620,213279,737,360,No
CUST04372,28,176692,393539,624,84,No
CUST04373,29,138580,488017,809,120,Yes
CUST04374,28,61947,483176,667,240,Yes
CUST04375,44,41116,469425,708,72,No
CUST04376,27,178488,75160,328,360,Yes
CUST04377,64,61331,84119,592,24,Yes
CUST04378,67,127613,119486,343,36,No
CUST04379,38,194283,372594,711,48,No
CUST04380,47,195210,382593,457,360,Yes
CUST04381,70,183164,383913,603,360,No
CUST04382,29,31205,231211,686,24,Yes
CUST04383,39,193865,140900,826,12,No
CUST04384,53,109035,55906,499,48,No
CUST04385,32,191626,287229,341,12,Yes
CUST04386,52,78838,374294,460,24,Yes
CUST04387,70,188392,48887,481,36,Yes
CUST04388,29,39993,200094,603,180,Yes
CUST04389,60,49531,377888,681,180,Yes
CUST04390,45,162459,223710,848,120,No
CUST04391,37,22211,59516,412,180,Yes
CUST04392,38,88719,296646,850,12,Yes
CUST04393,37,55013,443919,300,12,Yes
CUST04394,68,121781,98145,814,120,No
CUST04395,51,145944,133215,621,180,No
CUST04396,65,121637,339393,711,60,No
CUST04397,43,101472,411360,421,240,Yes
CUST04398,45,53895,119143,603,360,No
CUST04399,57,56938,379792,746,36,Yes
CUST04400,30,67978,13969,612,24,Yes
CUST04401,28,180362,137611,844,48,No
CUST04402,25,93768,389166,797,180,No
CUST04403,54,49338,52210,782,240,No
CUST04404,70,126496,313348,584,240,Yes
CUST04405,62,158109,55612,464,180,No
CUST04406,25,164061,15434,358,48,No
CUST04407,45,127432,15976,472,12,Yes
CUST04408,40,71565,397165,465,180,Yes
CUST04409,39,70696,290197,705,48,No
CUST04410,18,104348,336249,347,72,Yes
CUST04411,69,67044,146637,550,180,Yes
CUST04412,33,164135,377131,301,72,Yes
CUST04413,53,62425,489916,727,240,Yes
CUST04414,67,167994,407289,363,12,Yes
CUST04415,46,124361,284960,742,36,No
CUST04416,66,134333,494455,549,48,Yes
CUST04417,29,165702,471372,511,180,Yes
CUST04418,57,121020,357937,508,48,Yes
CUST04419,70,146786,218652,385,180,Yes
CUST04420,25,185440,289337,712,36,No
CUST04421,24,84967,232569,612,24,Yes
CUST04422,22,69773,86292,817,36,No
CUST04423,32,179586,84877,401,360,No
CUST04424,50,78669,188148,491,120,Yes
CUST04425,65,177309,386850,364,180,Yes
CUST04426,48,105292,376325,320,84,Yes
CUST04427,48,149239,207187,397,360,Yes
CUST04428,66,184927,384244,679,240,No
CUST04429,58,161092,279017,402,360,No
CUST04430,33,39676,330671,430,120,Yes
CUST04431,56,136547,219827,419,120,No
CUST04432,62,49011,189729,729,240,No
CUST04433,59,84736,288649,606,72,No
CUST04434,29,197093,13722,454,84,Yes
CUST04435,62,124661,284899,693,36,No
CUST04436,40,170666,439861,396,36,Yes
CUST04437,38,137497,112028,615,240,No
CUST04438,54,62600,185055,633,48,No
CUST04439,60,134073,334396,309,120,Yes
